list_price,description.year_built,description.baths_full,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.coordinate.lon,location.address.coordinate.lat,city_mean_price,state_mean_price
-0.3824784491075093,-1.1141800739959613,-0.7407315423655094,-0.032078707780633695,-0.686213541760882,-0.12481135668025244,-0.0034034311824248527,-0.7847789117862657,-0.9520342674376936,-0.45701396609624406,0.41956842912249626,-0.3375710064040207,-0.34976256824377294
-0.5617066553285408,0.13766657331270854,0.2976827297602946,-0.03070912324400333,-0.09590582976689141,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.209171467401968,-1.7893438520748233,-0.9325065265836574,-0.9657550513259063
0.025111555938987454,0.7218616753900878,0.2976827297602946,-0.03275232082816772,-0.4758654988420698,-0.12481135668025244,-0.0034034311824248527,-0.7847789117862657,-0.9520342674376936,0.8255837901210492,-0.05145100593535589,1.135170326743188,1.1751045139387106
-0.004726658193259744,-1.8374692479965262,0.2976827297602946,-0.03161516009103386,-0.16552806932452643,-0.12481135668025244,3.3864140265126865,,-0.14948917886253638,1.14743230872033,1.0460278252690007,0.07125601874075621,0.07353435357049912
-0.5018313056364981,0.5271299746976281,-0.7407315423655094,-0.03127562375754121,-0.8439745739499912,-1.0104023107185587,-0.8508577956062027,-0.7847789117862657,-0.9520342674376936,0.0008592718348276066,1.0078331251461732,0.11007203323370626,0.11894779896937184
0.19419476935505492,0.749680489774725,0.2976827297602946,-0.032093006783958426,-0.16775005569338713,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,-1.4377972913962787,-1.5318652992143065,0.7266215691454677,0.6640453108116313
-0.6569900191241835,,-1.7791458144913135,-0.015194184672915563,-0.1851556155827959,-1.895993264756865,-0.8508577956062027,,-0.14948917886253638,0.33383056523025295,-2.2271530864080438,-0.46937050478042536,-0.4862269371040271
-0.13382666467211596,-1.1419988883805985,0.2976827297602946,-0.032521196938064385,0.23813278768516602,-0.12481135668025244,-0.8508577956062027,,-0.14948917886253638,-2.138095923813073,1.5022513428469029,0.08116954984046182,0.08379876110894252
-0.2253305213443407,-1.4758246609962438,-0.7407315423655094,-0.03204543010016887,-0.368469491013803,-0.12481135668025244,0.8440509332413529,0.5460190666141957,-0.14948917886253638,-0.22533654830917574,1.506070005420814,-0.13711828631000142,-0.09660571857143
-0.6013914801244296,0.38803590277444255,-1.7791458144913135,-0.03270968380007217,-1.3009631038123404,-1.895993264756865,-0.8508577956062027,-0.7847789117862657,-2.557124444588008,-2.117014838858032,2.048011962014559,0.219488283552302,0.22723745468611062
-0.23328737844627329,-0.057065127379751224,0.2976827297602946,-0.031234026656960182,0.16184458902094892,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,0.6530559097126208,0.8935048749012685,-0.000739969182920301,-0.38075861479317824,-0.3944787454220716
0.3931161969033696,-0.44652852876467075,-0.7407315423655094,-0.030713802917818694,0.4247796426694642,-0.12481135668025244,0.8440509332413529,0.5460190666141957,0.6530559097126208,1.1535106865141993,0.6924599386579431,0.7122928122945892,0.71195726468792
-0.48213808430921495,-0.4743473431493079,-0.7407315423655094,-0.03169445456401644,-0.8921176119419729,-1.0104023107185587,-0.0034034311824248527,,-0.9520342674376936,-0.26423611162767474,0.6387592962153549,-0.7605570331190672,-0.7877196309294469
-0.2929638067107677,0.38803590277444255,0.2976827297602946,-0.021989071052826582,-0.6602903674575072,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.8852883486145686,0.0016813040785943118,-0.38075861479317824,-0.3944787454220716
-0.5119762984414622,-1.1976365171498726,0.2976827297602946,-0.03211354535237031,-0.04554080540604904,-0.12481135668025244,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.31922135140704827,0.9264920439652082,-1.0183272609509577,-1.0546132980933598
-0.24323344982368902,-0.44652852876467075,-0.7407315423655094,-0.030142882712344075,-0.04035617054537409,-1.0104023107185587,-0.0034034311824248527,-0.7847789117862657,-0.14948917886253638,0.21649764083671538,0.18069820518005286,-0.671177938320664,-0.7095008348530984
0.8309422589372102,0.749680489774725,-0.7407315423655094,-0.03132060062254445,0.7203038297279363,0.7607795973580538,0.8440509332413529,0.5460190666141957,0.6530559097126208,-0.23078987976953902,1.499967073644721,-0.13711828631000142,-0.09660571857143
-0.021436058107318176,0.3045794596205312,-0.7407315423655094,-0.03161516009103386,-0.6195539506950613,-1.0104023107185587,0.8440509332413529,,-0.14948917886253638,-2.13432344122608,1.4933380046065514,0.08116954984046182,0.08379876110894252
-0.3031087995157317,0.7218616753900878,0.2976827297602946,-0.031048919559374607,-0.20478316184106535,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,-0.18449867777148196,-1.1560378994575615,-0.4663182592623842,-0.4985160274687554
-0.20364808574157442,0.7774993041593621,0.2976827297602946,-0.028331069000161652,0.5580988248011057,0.7607795973580538,-0.8508577956062027,0.5460190666141957,0.6530559097126208,0.31532514844024084,0.9062498244307963,-1.0183272609509577,-1.0546132980933598
0.0730516199781313,1.0556874480057332,0.2976827297602946,-0.03019955876188573,1.152109847409864,1.64637055139636,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.29807499262604065,-0.248158100386165,-0.6121334364948641,-0.6340427756545796
-0.40336519900008233,0.3323982740051683,0.2976827297602946,-0.03308743746972364,-0.5232678747110979,0.7607795973580538,0.8440509332413529,0.5460190666141957,-0.9520342674376936,-0.23316755704309527,1.4912386648380693,-0.13711828631000142,-0.09660571857143
-0.14397165747708002,0.5271299746976281,0.2976827297602946,-0.032860993253435666,-0.25959215893962906,0.7607795973580538,-0.8508577956062027,0.5460190666141957,-0.9520342674376936,0.6941706697841664,-0.8562696316057222,0.9425956678920642,0.9757139274620775
0.05514869149878297,-1.8374692479965262,-0.7407315423655094,-0.03127562375754121,-0.8039788193104987,-1.0104023107185587,-0.8508577956062027,-0.7847789117862657,-0.9520342674376936,1.1798886499273824,0.8337981188029965,3.5920158473052277,3.7189068612977443
0.5822904745018168,1.2226003343135559,-0.7407315423655094,-0.03127562375754121,-0.4158718668828311,-0.12481135668025244,1.6915052976651308,-0.7847789117862657,-1.7545793560128509,0.32927537098818466,-1.387018929572766,0.7157656891237067,0.8158681964926071
-0.73059094731706,,-1.7791458144913135,0.3173023595101484,-0.1851556155827959,-1.895993264756865,-0.8508577956062027,,-0.14948917886253638,0.5055156581942677,-0.18014886859102514,-1.5288278549886225,-1.572466370113167
-0.18355702155919462,-0.6134414150724934,0.2976827297602946,-0.023008200017061782,-0.4032806107926205,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.7795891597193709,-0.42425858617897594,0.3062538302397029,0.0378817925804799
-0.4859175914326329,-2.532939607612454,0.2976827297602946,-0.03274764115435236,-0.1851556155827959,-0.12481135668025244,-0.0034034311824248527,,0.6530559097126208,1.0053604766726012,0.9001005300642833,-0.6643275572891215,-0.6220407772322534
,,-1.7791458144913135,-0.03127562375754121,-0.1851556155827959,-1.895993264756865,-0.8508577956062027,,-0.14948917886253638,0.42536386634605994,0.1851693300517347,-0.18280015802442948,-0.19833668958916983
-0.5762279195395678,-0.44652852876467075,0.2976827297602946,-0.019724108926189574,1.4676319117880825,-0.12481135668025244,-0.8508577956062027,,-0.14948917886253638,0.5026743006731026,-0.20884027953359893,-1.5288278549886225,-1.572466370113167
-0.5316695197687453,-2.1991138349968087,-0.7407315423655094,-0.03288699144129881,-0.645477124998436,-1.0104023107185587,-0.8508577956062027,0.5460190666141957,-0.9520342674376936,0.9417917459655837,0.26865168570375475,-0.8373390488313319,-0.6105759586636583
-0.3526402349752621,-0.2796156424568481,-0.7407315423655094,-0.029813485672118056,-0.39661465168603843,-0.12481135668025244,-0.0034034311824248527,-0.7847789117862657,-0.14948917886253638,0.7750527883303436,-0.42783527770513047,-0.3259746135252954,0.0378817925804799
-0.4282303774436217,0.22112301646661986,-0.7407315423655094,-0.02949214807012961,-0.6195539506950613,-1.0104023107185587,-0.0034034311824248527,-0.7847789117862657,-0.14948917886253638,0.4118570336482105,0.19005928102114963,-0.8931726490456184,-0.19833668958916983
0.6897080453779068,-0.30743445684148524,0.2976827297602946,-0.03128602303268647,0.2625746377426337,0.7607795973580538,-0.8508577956062027,-0.7847789117862657,0.6530559097126208,-0.9824170286894203,0.13308616899404468,0.8635272754444846,0.8938470129057053
-0.5117773770139138,0.5549487890822652,0.2976827297602946,-0.031501807991950556,-0.16775005569338713,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.20811700479401446,-1.7840228332000936,-0.9325065265836574,-0.9657550513259063
2.372583322436649,1.3616944062367413,-0.7407315423655094,-0.03217776087639227,1.249136585516781,1.64637055139636,0.8440509332413529,0.5460190666141957,0.6530559097126208,-0.989950444926456,0.15432804932639999,0.8635272754444846,0.8938470129057053
-0.3029098780881834,-0.3352532712261223,-0.7407315423655094,-0.03195495640640513,-0.48327212007160547,-1.0104023107185587,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.011855646387334426,1.021076677239007,0.11007203323370626,0.11894779896937184
-0.40237059186234075,1.0835062623903702,0.2976827297602946,-0.03143395272162775,-0.4269817987271346,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.327816823199536,-1.4273470902469123,0.7157656891237067,0.8158681964926071
-0.36278522778022615,-1.0863612596113243,0.2976827297602946,-0.03172851219011716,0.5758747157519913,-0.12481135668025244,0.8440509332413529,,0.6530559097126208,1.0741454985042365,0.6660316993342713,-0.32761869192277887,-0.3394580046368406
-0.3029098780881834,-0.08488394176438833,0.2976827297602946,-0.033071578575127124,-0.4595709321370914,-0.12481135668025244,-0.8508577956062027,1.8768170450146573,-0.9520342674376936,0.32777879465576604,-1.4115575026408145,0.7157656891237067,0.8158681964926071
-0.24522266409917218,0.38803590277444255,-0.7407315423655094,-0.03108063734856764,-0.6077033567278043,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.7696793423344092,-0.40537442589429973,-0.3259746135252954,0.0378817925804799
-0.07415023640762157,-1.2254553315345098,1.3360970018860987,-0.031501807991950556,0.8099239466053175,0.7607795973580538,1.6915052976651308,,2.2581460868629355,1.0733770794562165,0.6685915394390652,-0.32761869192277887,-0.3394580046368406
-0.5465886268348689,-1.2254553315345098,-0.7407315423655094,-0.0320680485236098,-0.38698604408764214,-0.12481135668025244,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.31802708923634376,0.9241405750533151,-1.0183272609509577,-1.0546132980933598
-0.2981357638270239,0.9444121904671847,0.2976827297602946,-0.03127536377566258,-0.18996991938199406,-0.12481135668025244,-0.0034034311824248527,0.5460190666141957,0.6530559097126208,0.29490362901699274,-0.2669198425950116,-0.6121334364948641,-0.6340427756545796
-0.24343237125123734,0.5549487890822652,0.2976827297602946,-0.030935567460291302,-0.4269817987271346,0.7607795973580538,-0.0034034311824248527,-0.7847789117862657,-0.14948917886253638,0.8110884067040289,0.2885177952349798,-0.7461016178010568,-0.7727525851342384
-0.15371880742694743,1.4173320350060157,0.2976827297602946,-0.031130553869264874,0.09740698432398884,-0.12481135668025244,1.6915052976651308,-0.7847789117862657,-0.14948917886253638,-0.5234170994397451,-0.9782040258038012,-0.3355341309778851,-0.32717525612771736
-0.08429522921258562,-1.8374692479965262,0.2976827297602946,-0.03070912324400333,0.14629068443892407,0.7607795973580538,-0.8508577956062027,,2.2581460868629355,1.0745067696700499,0.6801347825978226,-0.32761869192277887,-0.3394580046368406
-0.12586980757018337,1.027868633621096,0.2976827297602946,-0.029916438496056103,0.532175650497731,0.7607795973580538,0.8440509332413529,0.5460190666141957,-0.14948917886253638,0.20361317460854894,0.14497739204494792,-0.671177938320664,-0.7095008348530984
-0.25317952120110476,-0.2796156424568481,-0.7407315423655094,-0.029463550063480153,-0.4343884199566702,-1.0104023107185587,-0.0034034311824248527,,-0.14948917886253638,0.9977486425156109,0.9163336878472699,-0.44277230752937224,-0.6220407772322534
-0.6311302335429027,0.08202894454343432,-0.7407315423655094,-0.03082247534308663,-0.6099253430966649,-1.0104023107185587,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.5441982801556905,-1.3312390030890116,-0.81269749476123,-0.8146120317666172
-0.737553197281251,-0.2239780136875739,-0.7407315423655094,-0.030369326928632052,-0.6780662584083929,-1.0104023107185587,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.20604636334700357,-1.7829669121800664,-0.9325065265836574,-0.9657550513259063
1.6363751190803362,-1.6983751760733408,2.374511274011903,-0.03236728766591458,2.401606848832527,1.64637055139636,-0.8508577956062027,5.869210980216042,4.665781352588407,1.17702476878885,0.8081713271800212,3.5920158473052277,3.7189068612977443
-0.3031087995157317,0.7218616753900878,0.2976827297602946,-0.031048919559374607,-0.20478316184106535,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,-0.18449867777148196,-1.1560378994575615,-0.4663182592623842,-0.4985160274687554
-0.4719930915042509,-1.002904816457413,-0.7407315423655094,-0.03127562375754121,-0.7047300948347212,-1.0104023107185587,-0.0034034311824248527,,-1.7545793560128509,-0.26181632220833334,0.6267654503519476,-0.7605570331190672,-0.7877196309294469
-0.054457015080338414,-0.3352532712261223,1.3360970018860987,-0.030584591924138874,0.20258100578339494,0.7607795973580538,0.8440509332413529,0.5460190666141957,0.6530559097126208,0.5437723094204432,-1.344567987370936,-0.81269749476123,-0.8146120317666172
-0.7604311506635827,,0.2976827297602946,-0.032521196938064385,0.09592566007808172,-0.12481135668025244,-0.8508577956062027,,0.6530559097126208,0.5015201726534566,-0.21064347174416997,-1.5288278549886225,-1.572466370113167
-0.5813998766558239,,-1.7791458144913135,0.037919073203970775,-0.1851556155827959,-1.895993264756865,-0.8508577956062027,,-0.14948917886253638,-0.49978944198403613,-0.9478789847088793,-1.2706510305068532,-0.32717525612771736
0.07504083425361444,0.2767606452358941,0.2976827297602946,-0.031501807991950556,-0.33217704698907835,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,-1.9294458739854268,-0.011104873245820834,0.5037525636882441,0.5213385468151797
0.07484191282606613,1.5564261069292011,0.2976827297602946,-0.025726310558153366,-0.22107772854604374,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,0.6907431239549243,-0.9267840060675188,0.9425956678920642,0.9757139274620775
-0.24323344982368902,-0.44652852876467075,-0.7407315423655094,-0.030142882712344075,-0.04035617054537409,-1.0104023107185587,-0.0034034311824248527,-0.7847789117862657,-0.14948917886253638,0.21649764083671538,0.18069820518005286,-0.671177938320664,-0.7095008348530984
-0.15371880742694743,-1.1698177027652357,0.2976827297602946,-0.03199447365195711,-0.47438417459616267,-0.12481135668025244,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.7718140452880397,-0.41764306126834594,0.3062538302397029,0.0378817925804799
-0.27327058538348453,,1.3360970018860987,-0.030142882712344075,0.31368032422642955,0.7607795973580538,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,0.29425242210807523,-0.2628875995483771,-0.6121334364948641,-0.6340427756545796
-0.5018313056364981,-1.8374692479965262,-0.7407315423655094,-0.032785338526753915,-0.03887484629946696,-1.0104023107185587,-0.8508577956062027,1.8768170450146573,1.4556009982877782,0.9415968815819037,0.27177074199749823,-0.8373390488313319,-0.6105759586636583
0.045202620121367235,-1.281092960303784,-0.7407315423655094,-0.03218140062269311,-0.5854834930391973,-1.0104023107185587,-0.8508577956062027,-0.7847789117862657,-0.9520342674376936,0.33223202646000843,-1.4147692841153983,0.7157656891237067,0.8158681964926071
-0.3526402349752621,-0.16834038491829967,-0.7407315423655094,-0.02142283052116733,-0.08405523579963438,-1.0104023107185587,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,-0.5064681092741924,-0.9541605947828857,-0.6164201621416531,-0.32717525612771736
-0.4421548773720037,0.9444121904671847,0.2976827297602946,-0.031388715874745884,-0.6002967354982686,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.5479770795645516,-1.3339223031256007,-0.81269749476123,-0.8146120317666172
-0.5714538052784083,0.8887745616979105,0.2976827297602946,-0.03127562375754121,-0.5099359564979338,-0.12481135668025244,-0.8508577956062027,,-0.9520342674376936,-2.138513153087756,1.4858194510386848,0.08116954984046182,0.08379876110894252
0.3515416185457718,1.4451508493906526,-0.7407315423655094,-0.03127562375754121,-0.8995242331715085,-1.0104023107185587,-0.0034034311824248527,-0.7847789117862657,-1.7545793560128509,1.1728187863253936,0.8292931336124685,3.5920158473052277,3.7189068612977443
-0.4622459415543835,0.24894183085125698,0.2976827297602946,-0.030369326928632052,-0.1314576116686625,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,0.6530559097126208,0.20977718043218158,-1.767807647432494,-0.9325065265836574,-0.9657550513259063
0.17430262660022344,-1.1419988883805985,1.3360970018860987,-0.03218140062269311,0.46773804580077094,0.7607795973580538,2.5389596620889088,0.5460190666141957,2.2581460868629355,1.1527434159792462,0.6841534815169175,0.7122928122945892,0.71195726468792
-0.1437727360495317,1.027868633621096,0.2976827297602946,-0.0298030863969728,0.005564881077746886,0.7607795973580538,0.8440509332413529,0.5460190666141957,-0.14948917886253638,0.8092665459485587,0.284250613668348,-0.7461016178010568,-0.7727525851342384
0.3931161969033696,0.16548538769734567,-0.7407315423655094,-0.031088436804926584,0.6499409280473477,0.7607795973580538,0.8440509332413529,0.5460190666141957,0.6530559097126208,-0.9805370404115098,0.1192245358502672,0.8635272754444846,0.8938470129057053
0.09473405558089759,0.19330420208198276,0.2976827297602946,-0.031388715874745884,0.058892553930403505,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.14948917886253638,-1.9293290446840123,-0.0030294476649243693,0.5037525636882441,0.5213385468151797
-0.35283915640281044,0.44367353154371675,-0.7407315423655094,-0.031162271658457908,-0.37217280162857086,-0.12481135668025244,-0.8508577956062027,,0.6530559097126208,1.0745372052663225,0.6763312269353975,-0.32761869192277887,-0.3394580046368406
0.0949329770084459,-1.03072363084205,1.3360970018860987,-0.031388715874745884,1.449856020837197,0.7607795973580538,1.6915052976651308,,3.0606911754380928,1.0742572233031307,0.6654091903954767,-0.32761869192277887,-0.3394580046368406
-0.36278522778022615,-1.0863612596113243,0.2976827297602946,-0.03172851219011716,0.5758747157519913,-0.12481135668025244,0.8440509332413529,,0.6530559097126208,1.0741454985042365,0.6660316993342713,-0.32761869192277887,-0.3394580046368406
,,-1.7791458144913135,-0.031764389689368296,-0.1851556155827959,-1.895993264756865,-0.8508577956062027,,-0.14948917886253638,-0.0075500132282629705,0.1552414965432833,-1.2163848313277392,-1.2596808565621673
-0.21339523569144184,-0.0014274986104770052,0.2976827297602946,-0.030142882712344075,-0.31440115603819285,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.33733078641411524,-2.278215489084508,-0.46937050478042536,-0.4862269371040271
0.0949329770084459,0.9165933760825477,1.3360970018860987,-0.03195495640640513,0.5240283671452418,1.64637055139636,0.8440509332413529,0.5460190666141957,-0.14948917886253638,0.00016346433514664746,1.0054115914206663,0.11007203323370626,0.11894779896937184
-0.2253305213443407,-1.8374692479965262,0.2976827297602946,-0.03276791974088561,-0.2929219544725395,-0.12481135668025244,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.943255270644189,0.2685547930990559,-0.09301087016144474,-0.6105759586636583
0.1914098693693785,-0.251796828072211,-0.7407315423655094,-0.025436430763479324,0.2677592726033086,-0.12481135668025244,0.8440509332413529,-0.7847789117862657,-0.9520342674376936,-2.1319830906271973,2.0341453800549494,0.219488283552302,0.22723745468611062
-0.4721920129317992,-1.8374692479965262,-0.7407315423655094,-0.03229475272177641,-0.7499104843348886,-1.0104023107185587,-0.0034034311824248527,,-0.9520342674376936,-0.4576188496447976,0.42394943345325,-0.3375710064040207,-0.34976256824377294
-0.004527736765711429,1.3616944062367413,0.2976827297602946,-0.03127562375754121,-0.09664649188984496,0.7607795973580538,-0.0034034311824248527,0.5460190666141957,-0.14948917886253638,0.9451156703936807,0.26893975887794097,-0.09301087016144474,-0.6105759586636583
-0.3426941635978464,-1.281092960303784,0.2976827297602946,-0.032521196938064385,-0.1851556155827959,-0.12481135668025244,-0.8508577956062027,,2.2581460868629355,1.0040140365205357,0.9013106457670587,-0.6643275572891215,-0.6220407772322534
-0.4580685915758689,0.9165933760825477,0.2976827297602946,-0.030029790595139407,-0.5477097247685655,-0.12481135668025244,-0.8508577956062027,-0.7847789117862657,-0.14948917886253638,0.330219129697748,-2.27161871758124,-0.46937050478042536,-0.4862269371040271
0.025111555938987454,0.7218616753900878,0.2976827297602946,-0.03275232082816772,-0.4758654988420698,-0.12481135668025244,-0.0034034311824248527,-0.7847789117862657,-0.9520342674376936,0.8255837901210492,-0.05145100593535589,1.135170326743188,1.1751045139387106
-0.6251625907164532,-0.5856226006878563,0.2976827297602946,-0.03161516009103386,-0.3610628697842674,-0.12481135668025244,-0.0034034311824248527,0.5460190666141957,0.6530559097126208,0.20709297778233335,-1.770375822385005,-0.9325065265836574,-0.9657550513259063
-0.1656540930798463,-1.002904816457413,-0.7407315423655094,-0.03286073327155703,-0.6988047978510926,-1.0104023107185587,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,1.1553345890706768,0.6810354670791396,0.7122928122945892,0.71195726468792
-0.25317952120110476,,-1.7791458144913135,-0.016616285549029476,-0.1851556155827959,-1.895993264756865,-0.8508577956062027,,-0.14948917886253638,0.8249807569546588,-0.04897998405153581,1.135170326743188,1.1751045139387106
-0.3148451637410823,0.6105864178515394,0.2976827297602946,-0.03127536377566258,-0.2344096467592079,-0.12481135668025244,0.8440509332413529,0.5460190666141957,-0.14948917886253638,0.21023811700968673,0.17000303277640272,-0.671177938320664,-0.7095008348530984
-0.5018313056364981,0.3323982740051683,0.2976827297602946,-0.032455941486527896,-0.2610734831855362,0.7607795973580538,-0.8508577956062027,0.5460190666141957,-0.14948917886253638,0.8949167802981466,-0.013769419875048119,-0.38075861479317824,-0.3944787454220716
